Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,Cluster
BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401994,41,212.8,0.0500381157965862,0.0184115272759916,0.772372493301366,92.0,0.0006759160182249,"251,373","251,200","71,078,500",0.0018998426000952,"148,058,631",0.2867132867132867,"3,400",8,67.0,"11,523,335",125.0,0.0005742184990523,"2,592","1,369,981",0.0013005645972773,,0.0,0
Cupid ï¿½ï¿½ï¿½ Twin Ver. (FIFTY FIFTY) ï¿½ï¿½ï¿½ Spe,Cupid ï¿½ï¿½ï¿½ Twin Ver. (FIFTY FIFTY) ï¿½ï¿½ï¿½ Spe,sped up 8282,4/8/2023,KRA252300672,42,211.2,0.0399324617202076,0.0471314772752294,0.022049514923403,41.0,0.001364911935744,"334,523","14,348,249","948,225,544",0.052295436702082,,0.0011655011655011,672,,4.0,"35,737",9.0,0.0001848890100323,"3,170",,0.0038880992777336,,1.0,1
I'm Good (Blue),I'm Good (Blue),David Guetta,8/26/2022,UKWLG2200055,43,209.6,0.3873037208134233,0.44419206932355,0.914669570910858,83.0,0.0285539884454762,"4,324,989","728,093","54,258,768",0.0045098228649701,"1,425,853,925",0.331002331002331,"935,190","2,487",207.0,"6,479,623",168.0,0.0956030948387516,"31,235","8,007,236",0.0499244380690763,,1.0,3
Daylight,Daylight,David Kushner,4/14/2023,QZXDB2300005,44,207.0,0.2631852183358632,0.3011546585229111,0.3249774294885764,82.0,0.0167906200405766,"3,701,289","2,557,115","285,329,503",0.0110555805798765,"1,205,538,057",0.1888111888111888,"259,255",96,77.0,"3,413,707",80.0,0.0197623721596139,"14,634","9,505,098",0.0394975640477915,,0.0,0
My Love Mine All Mine,The Land Is Inhospitable and So Are We,Mitski,9/15/2023,USJ5G2335007,45,206.2,0.2330278574528124,0.1794166916501098,0.3538644250236997,86.0,0.0029463283684927,"959,175","3,648,759","857,220,853",0.0234521890604909,"298,259,422",0.1048951048951049,"36,285","2,676",63.0,"10,874,749",110.0,0.0042027630236226,"9,160","7,980,051",0.0122032966587496,,0.0,0
Please Please Please,Please Please Please,Sabrina Carpenter,6/6/2024,USUM72404101,46,205.7,0.0138535135291407,0.0043547411799976,0.6977232357650237,83.0,0.0013707179406907,"1,026,097",,"188,200",5.145003248351892e-06,"110,446,147",0.2307692307692307,"2,359",2,73.0,"13,686,074",98.0,0.0002460748046704,758,"9,883",0.0002143547313381,,1.0,3
Houdini,Houdini - Single,Dua Lipa,11/9/2023,GBAHT2301246,47,205.1,0.1152936423834228,0.0767271181301883,0.3349579240245685,80.0,0.0092245815781599,"1,575,378","93,500","35,970,610",0.0016576177700525,"3,129,834,452",0.2016317016317016,"564,640",405,146.0,"28,246,184",127.0,0.0176574982892071,"3,694","1,991,527",0.0108735912104678,,0.0,2
Danza Kuduro - Cover,GEKIATU BEST AGE SONG - CLUB SONG,MUSIC LAB JPN,5/2/2024,TCJPA2415647,48,204.4,0.3866838387501734,1.3550342061447412e-05,3.201910009457719e-07,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,1.0,1
If We Ever Broke Up,If We Ever Broke Up,Mae Stephens,2/10/2023,GBUM72300969,49,203.6,0.0712205360400704,0.0743947655028616,0.1758499726463496,69.0,0.0037975149147307,"921,044","13,872,768","390,207,653",0.0243740495508699,"19,218,089",0.0897435897435897,"92,638",822,41.0,"3,467,570",36.0,0.0050862460518985,"7,188",,0.0101344327285433,,1.0,1
Despacito,Despacito (Featuring Daddy Yankee),Luis Fonsi,1/13/2017,USUM71607007,50,203.5,0.4080592164250171,0.3016865094488229,0.1885492318421579,74.0,0.5842846034808024,"61,799,279","799,338","78,304,409",0.0049019668197839,"569,548,901",0.2074592074592074,"121,234",116,145.0,"1,977,014",118.0,0.1821530574325951,"2,359,900",,0.0892767846801218,,0.0,0
euphoria,euphoria,Kendrick Lamar,4/30/2024,USUG12402839,51,202.1,0.0393400727994149,0.0290773402711084,0.2382998653753124,86.0,0.0032839940862725,"1,846,535",,,0.001140138899939,"174,375,427",0.0745920745920745,"6,408",77,20.0,"428,378",31.0,0.0021567867919436,"4,843","4,304,870",0.0029776945052621,,1.0,1
Panda Basi,Panda Basi - EP,Mvua,2/10/2023,GX3Q92333626,52,200.3,2.410388410247684e-05,0.0004200606039048,3.272047085855364e-05,25.0,0.1505276389531825,,190,"36,666",1.6874205703462129e-06,,0.0314685314685314,12,,,,,0.0087015286325158,,,8.553442605503827e-06,,0.0,2
Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema,8/25/2022,NGA3B2214021,53,198.0,0.3250491105135523,0.2775702881649619,0.4992048914145978,77.0,0.0553057147824451,"8,099,187",599,"48,035",1.2253452286717972e-05,"750,030,685",0.3671328671328671,"1,107,265",,112.0,"11,937,930",146.0,0.0355787111589266,"41,487","5,820,026",0.0160238282896032,,0.0,0
Shape of You,Shape of You,Ed Sheeran,1/6/2017,GBAHS1600463,54,195.1,0.9131115737644572,0.5358770712968185,0.5642904439914411,80.0,0.4909707945010967,"45,770,887","2,270,315","194,420,058",0.0099508352750568,"2,294,804,623",0.5407925407925408,"402,829",282,512.0,"2,710,931",115.0,0.501198144093617,"651,557","78,149,375",0.0052150749039073,,0.0,0
Mitu,Mitu - Single,Maian,1/19/2023,EEUM72300001,55,194.3,1.2676727806801653e-05,6.9445503064918e-05,6.426690804697278e-05,13.0,0.149010689024931,"8,162,101",,,0.001140138899939,,0.0314685314685314,53,,,,,0.0087015286325158,,,9.053909991996072e-07,,0.0,2
Blinding Lights,Blinding Lights,The Weeknd,11/29/2019,USUG11904206,56,194.0,1.0,1.0,0.6310202650294864,83.0,0.0510824419165191,"10,093,211","2,882,064","337,322,563",0.0150115451556575,"2,258,085,924",1.0,"1,695,240","1,116",564.0,"11,701,129",184.0,0.3343069984459212,"319,634","28,659,471",0.1319171019269441,,0.0,0
Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,Metro Boomin,12/2/2022,USUG12208791,57,192.3,0.3124206360200854,0.3866827238220095,0.247030109347552,80.0,0.0118841165214081,"2,023,998","423,714","148,085,419",0.0054403382239113,"444,033,037",0.175990675990676,"952,186",34,58.0,"2,134,791",66.0,0.0528704174243609,"28,694",,0.0282311787341834,,1.0,3
Dona Felicidade,Dona Felicidade,Patati Patatï¿,6/4/2024,QZNJW2423715,58,190.0,0.0560204277278658,1.693792757680927e-06,0.0001570651213567,,0.0032150916886218,"82,092",,,0.001140138899939,,0.0314685314685314,,,1.0,"1,657",,0.0087015286325158,,,0.0038880992777336,,0.0,2
Danza Kuduro - Cover,YOUGAKU MORIMORI CLUB MEDLEY,MUSIC LAB JPN,4/29/2024,TCJPA2420090,59,190.0,0.3866838387501734,0.0,7.623595260613614e-09,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,1.0,1
Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,9/22/2022,GBUM72205415,60,189.1,0.3634909441306863,0.3566822664979649,0.3658339879873408,74.0,0.0155642220328473,"3,364,206","2,379,787","683,088,623",0.034068932429664,"1,524,133,775",0.2354312354312354,"718,849",117,63.0,"1,616,564",167.0,0.0761115818539632,"71,335","10,424,892",0.0463727802667638,,0.0,0
Stereo Love - Melodic,Stereo Love Deluxe (feat. Vika Jigulina),Edward Maya,6/5/2024,ROCMA2413380,61,187.9,0.0560204277278658,1.693792757680927e-06,5.107808824611121e-07,9.0,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.2871201778790677,"885,123",,0.0038880992777336,,0.0,2
Very Cute Melody by Marimba Tone (39813),Very Cute Melody by Marimba Tone (39813),mitsu sound,12/31/2023,RUA1H2406425,62,186.5,7.3105772520109e-08,1.693792757680927e-06,3.0494381042454457e-06,,1.3549366592913185e-05,"5,430","5,013,500","605,320,683",0.0377795710827813,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Supernova,Supernova,aespa,5/13/2024,KRA302400090,63,186.1,0.0162859952979642,0.004203993624564,0.0802241487953806,81.0,0.0068193054801107,"1,724,693","56,600","61,038,623",0.0016891892318041,"32,059,104",0.0454545454545454,709,13,7.0,"544,322",14.0,3.109610031337276e-05,100,"255,951",0.0002879143377454,,0.0,2
Me Porto Bonito,Un Verano Sin Ti,Bad Bunny,5/6/2022,QM6MZ2214877,64,184.8,0.4232169217542066,0.2936308310932924,0.2576915091060434,79.0,0.0929292970052782,"8,870,768","4,506,600","549,886,060",0.0277446002783096,"934,894,575",0.1433566433566433,"77,120",327,44.0,"14,871,714",63.0,0.076061023105318,"39,123",,0.0154413251990579,,1.0,3
Back That Azz Up (feat. Lil Wayne & Mannie Fresh),400 Degreez (Deluxe Edition),JUVENILE,3/29/2024,USCM52400059,65,181.4,0.0466963100951367,5.08137827304278e-06,3.697443701397603e-07,,0.0090835579636131,,,,0.001140138899939,,0.0,,,,,,0.2666977960633266,"399,793",,0.0038880992777336,,1.0,1
Calm Down,Calm Down,Rema,2/10/2022,NGA3B2214004,66,180.1,0.1365013273279085,0.3099522181063058,0.0731989295267726,68.0,0.0699577951814565,"8,766,235","6,129,450","856,216,952",0.0781052018145174,"2,952,879,912",0.1596736596736596,"191,634",759,53.0,"3,481,756",45.0,0.0671558188760306,"46,039","14,668,216",0.1026568075562131,,0.0,0
CARNIVAL,CARNIVAL,ýý$,2/8/2024,QZ7XS2400012,67,179.6,0.1090481167384385,0.0911954958662987,0.396181557644064,84.0,0.0016962670769117,"449,112",,,0.001140138899939,"33,817,299",0.0477855477855477,"53,333",,11.0,"199,915",29.0,0.0009288464536775,"11,303","11,703,609",0.009017507814184,,1.0,1
Kill Bill,SOS,SZA,12/8/2022,USRC12204584,68,177.7,0.437640925872146,0.3221610763036699,0.3794504152463702,82.0,0.0135110233122976,"3,153,793","266,430","152,410,048",0.0055070154433057,"426,461,749",0.2482517482517482,"655,242","5,448",73.0,"1,304,067",122.0,0.0391839614501112,"61,270","16,992,932",0.0221744860252262,,0.0,0
"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? (From The Motion Picture ""Barbie"")",Billie Eilish,7/13/2023,USUM72307484,69,177.6,0.2082741823842284,0.1940392045271692,0.371812441885095,82.0,0.0088674183559771,"2,761,964","1,443,103","498,822,693",0.0171420768085126,"1,384,310,160",0.1946386946386946,"275,119",68,108.0,"10,920,686",111.0,0.0269021216494215,"19,921","5,418,596",0.0203667841761057,,0.0,0
Babba,Black Book ID's: Chapter 5 - EP,Guy Mac,3/3/2023,QZA742305720,70,176.2,1.0626262704712076e-05,0.0004251419821779,8.358891023499797e-05,6.0,0.1248844933238387,"6,076,902",,,0.001140138899939,,0.0011655011655011,29,,,,,9.934245129005776e-07,,,4.103832569236411e-06,,0.0,2
Heat Waves,Heat Waves,Glass Animals,6/29/2020,GBUM72000433,71,175.0,0.6998020895240916,0.823652460826808,0.4285089025658136,82.0,0.0779829821580318,"14,947,520","1,416,295","513,334,446",0.0236606579758782,"4,899,313,022",0.5337995337995338,"1,414,326","1,434",170.0,"11,862,378",95.0,0.0835239341357607,"160,431",,0.0812066434297535,,0.0,0
In the End,Papercuts,Linkin Park,4/12/2024,USWB11201322,72,174.8,0.4777593847936138,0.0001626041047373,0.0018624481339655,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,2.0,0.0087015286325158,,,0.0038880992777336,,0.0,2
"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,1/11/2023,UYB282301031,73,174.3,0.2211719243566331,0.1695977750338335,0.2852609072368819,74.0,0.0475676537117396,"12,951,756","4,210,895","797,017,650",0.0511781622498989,"457,987,382",0.127039627039627,"165,670",180,106.0,"4,971,379",92.0,0.0333464487004829,"10,225",,0.0101811490842206,,0.0,0
The Way We Move - Extended Mix,The Way We Move,PowerDress,3/10/2023,UKACT2330463,74,173.6,1.5971158865575255e-06,6.26703320341943e-05,5.7260824002468855e-05,4.0,0.1224899288975093,"5,708,577",,,0.001140138899939,,0.0314685314685314,59,,,,,0.0087015286325158,,,6.419631657641436e-06,,0.0,2
Old Town Road,Old Town Road,Lil Nas X,3/14/2019,USSM11901941,75,170.3,0.2360157134986213,0.2157756469864886,0.0710988348695455,67.0,0.1962483450868779,"41,487,213","5,757,883","187,301,054",0.0084955254172651,"939,714,925",0.0722610722610722,"49,780","2,195",64.0,"397,418",100.0,0.1242012995876992,"2,022,074","106,880,548",0.0402950497287598,,0.0,0
un x100to,un x100to,Grupo Frontera,4/17/2023,QM6N22311285,76,170.2,0.235548813555919,0.1683291242583305,0.2187778848482084,75.0,0.0538445541473725,"4,425,283","796,603","127,651,887",0.0071562378157056,"1,522,934,425",0.1165501165501165,"73,481",225,42.0,"5,734,172",81.0,0.0381639952851799,"15,528",,0.0103903672002919,,0.0,0
Laxed ï¿½ï¿½ï¿½ Sire,Laxed (Siren Beat),Jawsh 685,4/24/2020,NZAM02001128,77,168.9,0.0560204277278658,0.0173258061183182,0.0043566407363923,,0.0007651168267118,"339,414","42,900,000","919,945,708",0.0524006069199139,,0.0314685314685314,,,,,,0.0038799512995974,,,0.0038880992777336,,0.0,2
Sprinter,Sprinter - Single,Dave,6/1/2023,GBUM72305159,78,168.1,0.1617463719857246,0.3384655253891065,0.2114204445453334,78.0,0.0134576405980604,"2,332,307","731,797","130,560,533",0.0053806638978549,"918,145,630",0.1794871794871795,"42,082",36,41.0,"1,790,031",76.0,0.0002812566536682,"3,414","12,405,917",0.0140752630699992,,1.0,3
CHIHIRO,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401988,79,167.8,0.0395681233372318,0.0186774527389475,0.5521570575892446,90.0,0.0011886193989253,"997,411",284,,0.001140138899939,"260,377,114",0.2144522144522144,"1,008",,53.0,"20,737,850",59.0,0.0003561843652443,698,"1,680,434",0.001768123978256,,0.0,0
TQG,TQG,KAROL G,2/23/2023,USUM72222541,80,167.8,0.2392592379482907,0.1330525024941098,0.2642322412722441,78.0,0.0675307960969351,"8,953,293","457,111","15,048,444",0.0010640413905925,"1,174,053,183",0.1596736596736596,"149,584",38,84.0,"8,850,320",131.0,0.0464756864430324,"16,511","164,895",0.0158703895386082,,1.0,3
Perfect,ýý (Deluxe),Ed Sheeran,3/3/2017,GBAHS1700024,81,167.5,0.6936870378300504,0.4745397541629191,0.4456814892470732,81.0,0.3966057034721857,"39,632,673","6,642,975","601,244,764",0.0327891097063375,"1,708,317,539",0.2412587412587412,"263,386",129,343.0,"1,242,581",102.0,0.4218863988993468,"595,052",,0.0038880992777336,,0.0,0
Pepas,Pepas,Farruko,6/24/2021,USSD12100307,82,167.3,0.3504635877256865,0.6089201901790507,0.4769034738447959,74.0,0.0877052139600975,"11,553,088","2,866,181","290,811,371",0.017438616351305,"782,475,986",0.2995337995337995,"240,677",438,137.0,"4,015,523",102.0,0.082020343091645,"89,582","6,227",0.0783046969382888,,1.0,3
Peekaboo,Glide - Single,Dave Angel,1/27/2023,GBLTF2300027,83,167.2,1.637522591496755e-06,0.0001050151509762,0.0001248630549759,,0.1259554235260296,"4,150,967",,,0.001140138899939,,0.0,13,,,,,0.0087015286325158,,,2.0064192494825464e-06,,0.0,2
Ella Baila Sola,Ella Baila Sola,Eslabon Armado,3/16/2023,USE7D2300007,84,166.5,0.2838596487547581,0.2192817979948881,0.15176356267043,74.0,0.0430000745213631,"3,831,236","5,416","550,073",6.591318717728842e-05,"546,259,059",0.0955710955710955,"40,153",227,24.0,"4,946,338",61.0,0.0576501988463853,"53,890","17,115,523",0.0156290323169171,,0.0,0
Dance The Night - From Barbie The Album,Dance The Night (From Barbie The Album),Dua Lipa,5/25/2023,USAT22305457,85,166.2,0.2008716289613613,0.1266414969062875,0.5333230646046371,80.0,0.0106013421872679,"1,640,319","175,536","90,924,917",0.0052644413777754,"1,205,266,954",0.0069930069930069,"759,185","1,100",82.0,"4,067,956",,0.0441148206037154,"22,064","1,843,883",0.0145573906016283,,0.0,0
La Bebe - Remix,La Bebe (Remix),Yng Lvcas,3/17/2023,MXF152300159,86,164.9,0.2410913309694378,0.1607172196053124,0.2838625797705849,79.0,0.0564167680505181,"3,118,229","1,031,612","116,003,972",0.0103593765248093,"1,690,231,413",0.0955710955710955,"57,941",177,42.0,"3,360,878",48.0,0.0378585609745392,"27,415","230,579",0.0119910893874698,,1.0,3
redrum,american dream,21 Savage,1/12/2024,USSM12309164,87,164.8,0.1000198920339897,0.0970712629426939,0.5500376218708415,,0.0064417870552105,"1,762,297","87,200","6,732,800",0.0001886264417122,"977,638,660",0.085081585081585,"102,457",56,48.0,"4,037,475",60.0,0.0114803149779636,"11,821",,0.0113290802280249,,1.0,3
Easy On Me,Easy On Me,Adele,10/14/2021,USSM12105970,88,163.2,0.4019455791992135,0.3550765509636834,0.3578342445365685,73.0,0.0732011994914357,"13,561,925","1,912,194","733,101,955",0.033701266969981,"6,353,555,150",0.3776223776223776,"774,277","1,316",257.0,"5,323,750",100.0,0.1389186862912427,"126,594",,0.0344374065485211,,0.0,0
Titï¿½ï¿½ Me Pregu,Un Verano Sin Ti,Bad Bunny,5/6/2022,QM6MZ2214878,89,163.1,0.3536728085178158,0.3229910347549336,0.2945885285101479,77.0,0.0836978913342725,"9,358,441","1,769,068","475,656,543",0.022509161121359,"488,048,337",0.1736596736596736,"145,640",920,44.0,"5,591,928",108.0,0.0472082755300956,"81,914",,0.023357477184306,,1.0,3
All My Life (feat. J. Cole),All My Life (feat. J. Cole),Lil Durk,5/12/2023,USQX92302957,90,162.0,0.0778240244505465,0.1834733253047556,0.1563549682110753,68.0,0.0124664264088111,"2,084,532","928,132","63,253,779",0.0032081912680424,"735,908,540",0.1713286713286713,"346,411",146,30.0,"1,277,729",60.0,0.0615696397952238,"46,789","16,620,102",0.0191430322232478,,1.0,1
Anti-Hero,Midnights,Taylor Swift,10/21/2022,USUG12205736,91,161.8,0.3651138588808709,0.1981805278196991,0.3714855192495341,80.0,0.01245245450327,"3,482,508","1,302,967","376,660,493",0.0165693420824664,"724,976,542",0.303030303030303,"1,034,319","1,088",74.0,"4,457,357",150.0,0.0630892834589617,"45,974",,0.0213980654715256,,0.0,0
"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,7/6/2022,UYB282201028,92,161.7,0.395413566045609,0.3548309510138197,0.3376935330181131,78.0,0.0693840149199974,"8,795,731","1,212,100","196,608,777",0.0088102121111695,"56,677,146",0.1142191142191142,"138,254",37,58.0,"5,211,955",65.0,0.0123343239071597,"5,213","4,099,686",0.0311058315542703,,0.0,0
Magnetic,SUPER REAL ME,ILLIT,3/25/2024,USA2P2413259,93,161.0,0.0595765996409143,0.0194769229205729,0.3452899311026345,86.0,0.0123879810759223,"2,596,912",,"57,656,713",0.0021715540521134,"273,521,596",0.0769230769230769,"4,716",137,9.0,"423,666",44.0,0.0001506390943464,"1,207","556,784",0.003002003571135,,0.0,2
Lollipop,EVERYBODY GO TO THE DISCOTEK,Darell,7/28/2023,USSD12300307,94,158.2,0.0643117277936951,0.0640338352041274,0.0870105398834618,70.0,0.0212896617839351,"1,553,295","4,349,700","321,239,621",0.0204417492176882,"2,676,837,761",0.0209790209790209,"23,875",96,37.0,"3,780,737",29.0,0.0034852133178372,"5,276",,0.0056683527655568,,1.0,1
La Diabla,La Diabla - Single,Xavi,12/2/2023,USA2P2357356,95,155.9,0.1516777736605525,0.0466521339248057,0.182162233286185,83.0,0.0265787412686429,"2,750,086",,"414,833",4.546344344122299e-05,"1,795,939,912",0.0326340326340326,"16,287",462,34.0,"16,509,806",26.0,0.0154435807057093,"29,401",,0.0062789002285598,,0.0,2
Boy's a Liar Pt. 2,Boy's a liar Pt. 2,PinkPantheress,2/3/2023,GBAYE2300015,96,153.6,0.1987833854586717,0.2185771802076928,0.1943870990197112,70.0,0.0129763162327195,"2,461,166","3,502,547","955,272,568",0.0376492450794424,"806,434,641",0.1876456876456876,"223,173","6,243",65.0,"8,655,684",130.0,0.0069737888378946,"36,847","13,896,129",0.0117413743604242,,1.0,3
Snooze,SOS,SZA,12/9/2022,USRC12204591,97,153.3,0.2366827966659243,0.1829889005760589,0.329607353244276,84.0,0.0239344699245973,"2,521,214","402,338","97,819,766",0.0038065215042606,"560,893,301",0.1783216783216783,"559,589",513,60.0,"2,707,900",61.0,0.0509770015454399,"85,113","17,702,595",0.0142387885136838,,1.0,3
BELLAKEO,BELLAKEO,Peso Pluma,12/7/2023,QMFMF2388143,98,153.1,0.0840371896968641,0.0441470144361956,0.3017130298598349,86.0,0.022626107325267,"1,839,225","720,800","74,164,945",0.003747577793096,"4,123,457,278",0.0454545454545454,"16,952",69,63.0,"18,139,662",51.0,0.0137046860656205,"7,289",,0.0045625973733233,,1.0,1
Agora Hills,Scarlet,Doja Cat,9/22/2023,USRC12301954,99,152.8,0.119036758135738,0.1121595688281156,0.2573784156722852,,0.0029433933248609,"986,278","328,562","88,846,508",0.0023343137305,"1,561,456,615",0.092074592074592,"400,206",14,78.0,"9,341,155",39.0,0.0157897597693259,"19,559",,0.0195426144840302,,1.0,1
Prada,Prada,cassï¿,8/11/2023,GBCEN2300147,100,152.5,0.1424041303085413,0.217647287983726,0.612765874933555,83.0,0.0029168257519884,"418,343","283,600","96,934,486",0.0046756038014133,"113,545,664",0.1491841491841491,"123,242","1,570",167.0,"15,480,679",100.0,0.0008272807538558,"1,073","25,956,265",0.0038880992777336,,1.0,3
Montagem Rave Eterno,Montagem Rave Eterno,Dj Samir,5/2/2024,GXD7G2413058,101,152.3,0.001204356875429,0.0007943888033523,0.0111484369535132,,7.827753034005751e-05,"27,849","1,100,000","261,000",1.6721443850786516e-05,,0.0023310023310023,,,2.0,"39,366",,0.0087015286325158,,,0.000216825220346,,0.0,2
Lil Boo Thang,Lil Boo Thang,Paul Russell,8/18/2023,USAR12300323,102,152.1,0.0565388604668165,0.0629565830102423,0.2825723015199165,76.0,0.0014033830746726,"261,664","2,553,106","312,997,953",0.0164309208071289,"15,593,731",0.1223776223776223,"370,635","5,999",69.0,"1,792,014",79.0,0.0576826498028259,"30,713","670,026",0.0101002644551564,,0.0,2
MONACO,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,10/13/2023,QMFME2364182,103,150.7,0.1116789442778293,0.1241634781018003,0.1976117159076527,78.0,0.0069460588326315,"1,312,763","1,700,998","182,319,546",0.0090523026587888,"90,954,700",0.0897435897435897,"35,330",39,56.0,"15,784,760",53.0,0.012177571220969,"12,664","4,374,049",0.0102616924855213,,1.0,1
Laxed (Siren Beat),Laxed (Siren Beat),Jawsh 685,4/24/2020,USSM12002399,104,150.5,0.0143365175290619,0.0122613657728522,0.0065117625042104,43.0,0.0006112066625765,"201,210","37,726,462","9,239,474",0.00063386261571,,0.0163170163170163,"10,152",,5.0,"59,317",1.0,0.0087015286325158,,,0.0173760456708702,,0.0,2
(It Goes Like) Nanana - Edit,(It Goes Like) Nanana [Edit],Peggy Gou,6/15/2023,GBBKS2300080,105,150.4,0.107475995785575,0.2768470386574321,0.4872516848745883,77.0,0.000501282576267,"98,257","530,103","65,920,648",0.004428200970979,"56,004,473",0.0314685314685314,"195,140",,102.0,"3,034,022",111.0,0.0007740519206188,"1,312","9,451,176",0.0422195379173701,,0.0,0
Training Season,Training Season,Dua Lipa,2/15/2024,GBAHT2301078,106,148.9,0.0586604451066354,0.0284726562566163,0.354442110578168,76.0,0.0040857166193433,"961,957","102,884","34,572,688",0.0018496171406489,"2,120,552,147",0.1876456876456876,"180,711",57,127.0,"33,540,073",116.0,0.007040908533423,"3,796","776,717",0.0093167463639747,,0.0,2
Type Shit,WE DON'T TRUST YOU,Future,3/22/2024,USSM12402033,107,148.1,0.0479288024161361,0.0475329061587998,0.3230027734677675,84.0,0.0024170146797079,"672,789",,,0.001140138899939,"232,440,923",0.1142191142191142,"3,432",45,41.0,"2,943,724",47.0,0.0040292457863501,"4,527","7,571,301",0.0040989734858839,,1.0,1
Armageddon,Armageddon - The 1st Album,aespa,5/27/2024,KRA302400093,108,147.4,0.0076939114576035,0.0021358726674356,0.0998861823910173,74.0,0.0035447986399501,"1,257,935",,,0.001140138899939,"29,510,774",0.0419580419580419,290,6,5.0,"530,831",33.0,1.4940312120768178e-05,48,"139,164",0.0001352854339758,,0.0,2
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,USAT21906978,109,146.6,0.4464727683850356,0.5375149688934959,0.3345425410014011,78.0,0.027033200010947,"4,829,633","4,930,490","561,201,008",0.0196132648760304,"2,077,511",0.296037296037296,"296,948",181,138.0,"555,650",28.0,0.2020610633027993,"633,414","168,458,097",0.0545452989455943,,1.0,3
INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,7/23/2021,USSM12104539,110,145.3,0.4706233514273133,0.6010084842079232,0.3352187729600056,70.0,0.0614691120179669,"16,856,186","1,750,366","915,814,897",0.0409846640236858,"3,191,316,960",0.4184149184149184,"245,228",925,109.0,"3,242,122",74.0,0.0513569495269038,"96,430",,0.0577532311971604,,1.0,3
Pedro,Pedro - Single,Jaxomy,3/29/2024,DEE862400427,111,144.6,0.0392726340088713,0.0468384511281506,0.6088861167632975,85.0,0.0021447381047548,"717,214",,,0.001140138899939,"39,149,568",0.1235431235431235,"4,448",,158.0,"16,345,999",54.0,2.703904752272377e-05,482,"3,634,381",0.0109594941625074,,0.0,0
Fast Car,Gettin' Old,Luke Combs,3/24/2023,US6XF2200436,112,144.5,0.1212171985279901,0.1238416574778409,0.222576569894667,80.0,0.0065983249619243,"768,813","354,036","74,258,021",0.0039625936186886,"103,658,014",0.1351981351981352,"673,629",59,67.0,"8,306,302",104.0,0.1263466941098161,"88,890","728,039",0.0141412337709459,,0.0,2
Bling-Bang-Bang-Born,Bling-Bang-Bang-Born,Creepy Nuts,1/7/2024,JPU902305042,113,144.0,0.0577836670231021,0.0376377688684278,0.0528716419497065,80.0,0.023864801663616,"4,392,933",,"22,950,364",0.0012713590975631,"1,041,035,733",0.0606060606060606,807,,18.0,"357,941",17.0,0.0003670785563435,"1,928",,0.0048659033580551,,0.0,2
Aesthetic,Aesthetic,Tollan Kim,3/4/2022,SGB502208576,114,144.0,0.0013341018707297,0.0039126612702429,0.0020427690326648,44.0,0.0001910927338747,"56,276","20,114,495","2,452,502,310",0.1452234093350848,,0.0034965034965034,22,,4.0,"1,397",1.0,1.4731925273151482e-05,81,,0.001136616031166,,0.0,2
Sunflower - Spider-Man: Into the Spider-Verse,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,10/18/2018,USUM71814888,116,143.9,0.784474701048944,0.6641039582242954,0.4723472168900997,79.0,0.169284397843343,"19,410,390","2,714,134","178,829,434",0.0068491961903124,"484,189,798",0.4079254079254079,"273,683",,86.0,"809,352",99.0,0.3732976083302802,"906,813",,0.0071427342358665,,0.0,0
Hands,Hands,Dianï¿½,8/1/2022,GBKPL2205333,115,143.9,2.9392491154147225e-05,1.1856549303766487e-05,8.042892999947362e-07,1.0,0.1492280508526649,"7,208,467",33,188,2.7423301515989585e-08,"26,630,093",0.0314685314685314,658,,,,,0.0087015286325158,,,1.337612832988364e-06,,0.0,2
